index,nombre,sector,precio,area,habitaciones,banos,parqueadero,codigoSector,acabados,tipoAcabados
8946,"Cumbayá, Sector Universidad San Francisco.",Cumbayá,667000,1190,4,3,4.0,14,598,2
8948,Casa de Venta en Jacaranda,Cumbayá,798000,742,4,4,4.0,14,729,2
8949,"Cumbaya Se Vende Casa Moderna, Seguridad 24 Horas, Excelente Ubicación",Cumbayá,360000,235,3,4,2.0,14,325,2
8951,"Gran Oferta! Vendo Casa en Pusuqui, Quito",Pomasqui,76000,176,3,1,2.0,1,53,1
8958,Venta Casa en Cumbayá Amplia 333 m Construccion Piscina 4 Dorm.,Cumbayá,370000,480,5,5,3.0,14,318,2
8961,Casa - Cumbayá,Cumbayá,139900,198,3,2,2.0,14,105,1
8965,Venta Casa Modelo Increible,Puembo,1320000,1120,5,6,4.0,13,1256,3
8966,Venta Casa Sector Colegio Albert Einstein Carcelén,Carcelén,198000,388,5,4,3.0,9,164,1
8975,$350.000 Negociables Casa Urbanizacion Vista Grande,Cumbayá,350000,612,3,3,4.0,14,281,1
8978,"Vendo Espectacular Casa de 3 Dorm. en Cumbayá, a 2 Min de La Usfq.",Cumbayá,280000,249,3,3,2.0,14,245,1
8984,"Casa de Venta en Cumbaya, San Juan Bajo, 4 Dorm.",Cumbayá,312000,330,3,3,2.0,14,277,1
8987,Casa - Cumbayá,Cumbayá,285000,230,3,2,2.0,14,250,1
8988,Venta Casa - Cumbayá,Cumbayá,178000,201,3,2,2.0,14,143,1
9004,"Hermosa Casa en Venta, 4 Habitaciones Grandes, Dentro de Urbanización",Cumbayá,390000,500,4,3,2.0,14,355,2
9006,Casa en Venta - 5 Dorm. - Cumbayá,Cumbayá,490000,496,5,5,10.0,14,317,2
9007,Pomasqui Vendo Hermosa Casa 3 Dorm. 160 m²,Pomasqui,169000,166,3,2,2.0,1,146,1
9019,Casa de Venta Urbanización La Pampa 286 m² Terreno 611 m² Minimalista Moderna,Pomasqui,249999,611,3,4,3.0,1,216,1
9022,Pomasqui Casas en Construccion 4 Dorm. Piscina Areas Verdes Gym,Pomasqui,109900,175,4,2,2.0,1,87,1
9023,"Guapulo, Vendo Hermosa Casa, Diseño Único, Oportunidad!",González Suárez,355500,750,3,3,2.0,11,317,2
9025,Hermosa Casa 511 m² - La Primavera 1 - Cumbaya,Cumbayá,479000,685,4,5,2.0,14,444,2
9028,"Vendo Casa Independiente Vivienda /empresas Quito Tenis Bajo Sector La ""Y""",Quito Tenis,450000,630,5,6,3.0,12,408,2
9032,Vendo o Arriendo Casa en Sector Bellavista,Bellavista,750000,875,4,4,3.0,10,703,2
9038,De Venta Hermosa Casa La Primavera Credito Directo,Cumbayá,480000,880,5,6,5.0,14,393,2
9040,Casa en Venta 1900 m² San Antonio,Carcelén,365000,1900,4,4,2.0,9,342,2
9045,"Se Vende Casa 2 Plantas 600 m², 4 Dorm., Terraza, Sector Cumbayá Pamvill",Cumbayá,380000,600,4,4,2.0,14,345,2
9051,"Casa de Venta en Auquichico Cumbayá, Urbanización Privada",Cumbayá,430000,445,3,3,4.0,14,361,2
9053,Oportunidad! Venta de Hermosa y Moderna Casa en San Juan de Cumbaya,Cumbayá,260000,197,3,2,2.0,14,225,1
9055,Vendo Casa Moderna en Cumbayá,Cumbayá,230000,297,4,4,2.0,14,195,1
9063,"Pomasqui, Casa 188 m², Hermosa, Vendo Oportunidad!",Pomasqui,99900,259,4,3,4.0,1,54,1
9068,"0 9 8 1 8 8 1 0 8 4 Kb Cumbayá Vendo Casa 3 Dorm.. $372,000",Cumbayá,372000,303,3,3,2.0,14,337,2
9076,Vendo Casa Sector Santa Lucia,Ponceano,139000,237,5,4,2.0,7,115,1
9077,"Vendo Casa, Cumbaya, Sector Colegio Menor S. F.",Cumbayá,230000,232,3,2,2.0,14,195,1
9081,Casa de Venta o Renta en Exclusivo Urbanización,Cumbayá,880000,500,4,4,0.0,14,880,3
9088,Espectacular Casa en Cumbayá Urbanización La Comarca,Cumbayá,750000,830,4,4,4.0,14,681,2
9089,Casa en Venta en Cumbayá Perfecto Estado Conocela! 758 m²,Cumbayá,750000,758,4,5,25.0,14,317,2
9098,"Casa de Venta en Puembo Urbanización Los Arrayanes, 3 Dorms con Baño Opción 4to Dorm, Jardín 610 m².",Puembo,1100000,704,3,5,6.0,13,1004,3
9101,"Venta Espectacular Casa de Lujo Dentro de Urbanizacion, 4 Habitaciones, Piscina",Cumbayá,1500000,850,4,5,4.0,14,1431,3
9104,Se Vende Hermosa Casa en Pomasqui. Av Principal,Pomasqui,77000,85,3,3,2.0,1,54,1
9107,"Venta Hermosas Casas 3 Dorm., Piscina, Conjunto, Cumbayá, Santa Inés",Cumbayá,380000,340,3,3,2.0,14,345,2
9116,"Casa en Venta, Cumbayá",Cumbayá,390000,540,4,4,2.0,14,355,2
9117,Venta Casa Conjunto Privado Cumbaya Centro,Cumbayá,255000,353,3,2,2.0,14,220,1
9132,"Casa en Venta de 574 m con Jardín Sector Miravalle, Cumbayá",Cumbayá,330000,854,3,3,2.0,14,295,1
9133,Inmobusiness Vende Casa Moderna en Puembo,Puembo,550000,500,4,5,4.0,13,486,2
9134,"Linda Casa en Excelente Ubicación Acabados de Lujo, Cumbayá",Cumbayá,430000,343,3,4,4.0,14,361,2
9135,Carcelén - Vendo - Casa en Conjunto,Carcelén,150000,256,3,3,3.0,9,116,1
9141,Casa en Venta Sector Cumbaya - Colegio Menor 256 m²,Cumbayá,200000,256,3,3,2.0,14,165,1
9142,Hermosa Casa de Venta (Mac) Sector Cumbaya La Primavera,Cumbayá,335000,420,4,4,2.0,14,300,1
9144,Casas Dos Parqueos Pomasqui,Pomasqui,87500,121,3,2,2.0,1,65,1
9146,Vendo Excelente Tanhouse Conjunto Seguro,Cumbayá,239000,250,3,3,2.0,14,204,1
9148,Casa por Estrenar de Lujo Puembo Urbanizacion Exclusiva,Puembo,268000,250,3,3,3.0,13,220,1
9151,Casa - Cumbayá,Cumbayá,350000,311,3,3,3.0,14,298,1
9159,Vendo Casa en Sector Santa Ines Cumbaya,Cumbayá,329000,250,4,5,3.0,14,277,1
9163,"Casa Moderna, Estilo Minimalista en Exclusiva Urbanización en Puembo",Puembo,324000,414,3,3,2.0,13,292,1
9165,Casa de Venta Cumbaya Excelente Ubicacion,Cumbayá,790000,2000,4,4,4.0,14,721,2
9168,Estrena Casa Independiente en Mastodontes! Casa de 277 m²,Carcelén,238000,329,5,4,3.0,9,204,1
9173,Casa - Cumbayá,Cumbayá,255142,234,3,4,2.0,14,221,1
9178,Casa. 400 m². 3 Habitaciones. 2 Estacionamientos. Sector Rancho San Francisco,Cumbayá,455000,461,3,4,2.0,14,420,2
9189,Casa de Venta Dentro de Conjunto en San Juan Cumbaya,Cumbayá,240000,295,3,3,2.0,14,205,1
9197,Santa Ines Cumbaya - Casas de Lujo de Oportunidad,Cumbayá,275000,199,3,2,2.0,14,240,1
9198,¡Extraordinaria Casa Moderna en Puembo!,Puembo,990000,1338,4,4,4.0,13,926,3
9201,Venta Casa Dentro de Conjunto Sector Cumbaya $440.000,Cumbayá,440000,653,4,3,6.0,14,336,2
9204,En La Mejor Urbanizacion de Cumbaya Hermosa y Amplia Casa Piscina,Cumbayá,2000000,900,5,7,6.0,14,1896,3
9205,Hermosa Casa Sector Ant,San Carlos,89900,119,3,2,1.0,4,76,1
9207,Pusuqui - Casa de Una Planta de Oportunidad,Pomasqui,129500,156,2,2,5.0,1,72,1
9208,"S/p Cumbaya Vendo Hermosa Casa por Colegio Menor, Conjunto Cerrado",Cumbayá,375000,348,4,4,3.0,14,323,2
9210,J. A. s Vende Casa en Carcelen Como Nueva,Carcelén,78000,130,3,2,1.0,9,67,1
9212,Casa de 4 Dorm. en Jardines de Carcelén de Venta,Carcelén,105000,208,4,3,1.0,9,94,1
9217,"Casa de Venta Carcelén, Sector Colegio Einstein",Carcelén,128000,183,3,2,2.0,9,105,1
9219,"En Venta Hermosa Casa de 03d en San Juan Alto de Cumbaya, Sector Colegio Terranova (Mc)",Cumbayá,240000,225,3,3,2.0,14,205,1
9225,Cumbaya Casa de Venta en Urbanizacion Privada,Cumbayá,950000,1248,5,5,4.0,14,881,3
9228,Casa de Venta en Cumbaya Urb Privada Cerca a Colegio Menor,Cumbayá,440000,540,4,4,2.0,14,405,2
9230,Casa de Venta Sector Agencia Nacional de Transito,San Carlos,120000,160,4,2,2.0,4,93,1
9233,Exclusivas Casas en Puembo - Piscina - Gimnasio,Puembo,119500,116,3,2,2.0,13,88,1
9236,Casa de Venta en Cumbaya,Cumbayá,450000,558,4,3,3.0,14,398,2
9237,Casa de Venta..,Cumbayá,370000,304,3,3,2.0,14,335,2
9241,Casa en Pillagua de 4 Dormtorios Dentro de Conjunto,Cumbayá,2500000,2195,4,4,6.0,14,2396,3
9248,Casa de Venta de 4 Habitaciones Sector San Juan Alto Cumbaya,Cumbayá,270000,450,4,2,4.0,14,201,1
9249,Casa de 2 Dorm. en Cumbaya en Construcciòn,Cumbayá,145000,152,2,2,2.0,14,110,1
9250,Casa Moderna con Piscina Urbanización Pillagua Veronica Baez Re/max Futuro,Cumbayá,720000,1521,5,7,5.0,14,633,2
9255,Venta Casa en Carcelen,Carcelén,90000,183,3,2,1.0,9,79,1
9256,Vendo Linda Casa Prados de Tanda/cumbayá,Cumbayá,340000,380,3,2,2.0,14,305,2
9258,Pomasqui Casa en Venta,Pomasqui,99000,134,3,2,1.0,1,88,1
9264,Venta de Preciosa Casa en Cumbayá Conjunto Privado Proyecto Entrega2023,Cumbayá,230000,260,3,2,2.0,14,195,1
9279,"Venta Casa Vista, Iluminación, Patio, Balcón - González Suarez",González Suárez,328000,380,4,4,2.0,11,289,1
9284,Casa - Cumbayá,Cumbayá,167693,269,3,2,2.0,14,133,1
9288,“ponceano” Vendo Amplia Casa (Ideal Para Empresa o Rentera) 650 m² Totales,Ponceano,498700,788,15,10,6.0,7,427,2
9291,Venta Casa en Cumbaya,Cumbayá,246601,220,3,2,2.0,14,212,1
9294,"Casa de Venta en Conjunto Seguro, Sector Ponceano Alto!",Ponceano,129999,191,3,2,2.0,7,106,1
9299,Oportunidad Vendo Amplia Casa 283 m² Sin Acavados en Pusuqui La Campiña,Pomasqui,130000,283,4,3,2.0,1,107,1
9300,Hermosa Casa de Venta en Cumbayá,Cumbayá,239000,301,3,3,2.0,14,204,1
9303,Casa Nueva de Venta en Pomasqui Conjunto Residencial Moderno,Pomasqui,109900,180,3,2,2.0,1,87,1
9307,"Casa de Venta, 4 Dorm., Amplio Jardín, Vista",Cumbayá,450000,958,4,3,3.0,14,398,2
9308,Casa Amplia en Urbanización Urabá Sector Norte,Carcelén,185000,464,4,4,3.0,9,151,1
9309,Venta. Casa Independiente. Sector Colegio Americano,Carcelén,100000,170,3,2,2.0,9,77,1
9311,Casa de Venta Quito Cumbaya 3 Dorm.,Cumbayá,269000,350,3,3,2.0,14,234,1
9313,Casa de Lujo - Pillahua con Piscina Incluye Área Independiente de Oficina 80 m²,Cumbayá,1400000,1300,3,6,8.0,14,1261,3
9315,"Venta Casa, tres Dorm., Conjunto, San Juan Alto Cumbaya, Quito",Cumbayá,189000,242,3,4,2.0,14,154,1
9317,Casa Independiente en Venta Sector Miravalle,Cumbayá,310000,586,4,5,2.0,14,275,1
9318,"S/p por Colegio Menor, Hermosa Casa 4 Dorm. en Conjunto Cerrado",Cumbayá,375000,350,4,4,3.0,14,323,2
9329,"Conjunto Livorno: Casaas Dos Plantas, Sector Puembo",Puembo,118000,116,3,2,2.0,13,86,1
9333,Se Vende Casa en La Real Audiencia 5 Locales 2 Departamentos y 1 Minisuite,Ponceano,294800,683,8,5,1.0,7,283,1
9335,"Cumbayá, La Primavera, Casa Independiente con Extenso Jardín, Frente Al Parque",Cumbayá,305000,450,3,2,3.0,14,253,1
9336,Vendo Casa de 4 Dorm.,La Luz,114999,192,4,3,2.0,8,91,1
9337,Batán Alto Excelente Casa Totalmente Remodelada. Venta,El Batán,345000,450,6,6,5.0,2,275,1
9339,Casa en Venta La Primavera Conjunto Privado,Cumbayá,185000,210,3,2,2.0,14,150,1
9345,"Hermosa Casa 2 Pisos Conjunto, Piscina, Seguridad, Puembo",Puembo,119500,116,3,2,2.0,13,88,1
9346,"Venta Casa Urb. Rincón del Valle, Diagonal Plaza del Rancho, 937 m² $1'250.000",Cumbayá,1250000,1045,5,4,6.0,14,1146,3
9348,Casa - Cumbayá,Cumbayá,349500,270,3,4,2.0,14,315,2
9350,Vendo o Arriendo Casa en San Juan Cumbaya,Cumbayá,485000,857,3,3,2.0,14,450,2
9351,Casa Venta en La Primavera,Cumbayá,235000,240,4,3,2.0,14,200,1
9352,Vendo Muy Buena Casa Cumbaya,Cumbayá,800000,600,4,4,6.0,14,696,2
9354,Casa de Venta en Quito Norte Sector Uraba II 380 m²,Carcelén,189999,380,4,3,2.0,9,167,1
9355,Hermosa Casa Sector San Patricio Cumbaya en Venta,Cumbayá,650000,809,6,5,4.0,14,581,2
9360,Casa Moderna Bien Ubicada - Cumbaya,Cumbayá,399000,820,4,3,4.0,14,330,2
9362,"Casa por Estrenar en Yanazarapata, Cumbaya con Vista Panorámica",Cumbayá,595000,500,3,3,3.0,14,543,2
9369,"Casa de Venta en Cumbayá, Urbanización Privada Cerca Colegio Menor, 3 Dorm.",Cumbayá,770000,550,3,4,2.0,14,735,2
9371,"Cumbayá. Sector La Catolica, Vendo Casa Conjun. Habit, 5 Dormit. 260 m² Constrc.",Cumbayá,220000,260,5,3,3.0,14,168,1
9377,"Vendo Casa en Urbanizacion, Sector Colegio Aleman Cumbaya, Usd 470.000",Cumbayá,470000,780,4,5,3.0,14,418,2
9387,Vendo Casa 260 m² Cumbaya,Cumbayá,279000,500,4,3,5.0,14,192,1
9388,900 m² Excelente Terreno Ideal Proyecto Inmobiliario,Quito Tenis,650000,900,13,6,8.0,12,537,2
9392,Venta de Casa Tres Pisos Excelente Oportunidad,Pomasqui,135000,356,9,3,2.0,1,112,1
9393,Hermosa Casa Cumbayá,Cumbayá,320000,350,4,5,4.0,14,251,1
9396,"560 m², 4 Dorm, Minimalista, Doble Altura, Jacuzzi, Sala con Fogatero Exterior",Cumbayá,740000,558,4,4,6.0,14,636,2
9406,"Casa de Venta en Cumbayá Sector Vista Grande, Súper Oportunidad, Negociable, Urb Cerrada.",Cumbayá,350000,401,3,3,0.0,14,350,2
9412,Casa Independiente de 350 m² 4 Hab. Sector Mastodontes,Carcelén,250000,350,4,3,2.0,9,227,1
9415,Casa 234 m² Urbanización Privada Pillagua - Cumbayá,Cumbayá,235000,258,4,4,2.0,14,200,1
9420,"Vendo Casa en Conjunto Sector Colegio Menor Cumbaya, Sud 329.000",Cumbayá,329000,372,6,5,2.0,14,294,1
9425,Vendo Ó Arriendo Bonita Casa de 4 Dorm. - Rancho San Francisco,Cumbayá,1250000,1000,4,4,4.0,14,1181,3
9427,Vendo Casa de Lujo en Cumbaya,Cumbayá,880000,1900,3,3,4.0,14,811,3
9434,Vendo Casa 3 Dorm. Urbanización Privada Cumbaya,Cumbayá,240000,256,3,3,2.0,14,205,1
9439,Urb. Rancho San Francisco - Amplia Casa de 900 m de Construcción,Cumbayá,2800000,1400,4,6,6.0,14,2696,3
9441,"Vendo Hermosa Casa, Excelente Ubicacion, en Cumbaya",Cumbayá,279900,304,3,2,2.0,14,245,1
9442,Vendo Hermosa Casa en Cumbayá Seguridad 24/7,Cumbayá,245000,235,3,2,2.0,14,210,1
9444,Oferta de Casas en San Fernando,San Carlos,97000,150,3,2,1.0,4,83,1
9445,Puembo - Sector Arrayanes 640 m² Casa en Venta Dos Plantas Urbanizacion Privada,Puembo,780000,480,4,3,4.0,13,716,2
9446,Cumbaya Casas de Venta en Conjunto Sector C. C. Escala,Cumbayá,279000,223,3,3,2.0,14,244,1
9450,Oferta Casa Independiente por Estrenar Sector Yanazarapata,Cumbayá,259500,290,3,3,2.0,14,225,1
9451,Venta de Casa en Cumbayá Amplia de 5 Dorm. y Estudio Conjunto Piscina,Cumbayá,370000,350,5,4,3.0,14,318,2
9453,"Carcelén, Casa Conjunto Génova",Carcelén,95000,158,3,2,2.0,9,72,1
9457,Vendo Hermosa Casa Sector Cumbaya,Cumbayá,500000,490,3,3,4.0,14,431,2
9462,Cumbaya Casa de Venta en Urbanizacion Privada Sector Reservorio,Cumbayá,1180000,14041,4,4,2.0,14,1145,3
9466,En Venta Casa Nueva Sector Pusuqui a Cinco Minutos del Condado,Pomasqui,139000,297,3,2,3.0,1,105,1
9469,"Casa de Venta en Puembo 116 m², en El Lugar de Mas Plusvalia",Puembo,132000,116,3,2,2.0,13,100,1
9470,En Venta Casa Acogedora a Estrenar en Miravalle,Cumbayá,309000,261,3,3,5.0,14,222,1
9478,Hermosa Casa de Venta en Puembo,Puembo,340000,734,3,2,4.0,13,276,1
9485,Increíble Casa en Venta Urb Jacarandá - Cumbayá,Cumbayá,820000,430,4,4,4.0,14,751,2
9486,Se Vende Casa de Oportunidad en Portal de Cumbaya,Cumbayá,650000,1300,5,4,5.0,14,563,2
9487,"Moderna Casa, Como Nueva, Cumbaya, Venta, Se Acepta Biess",Cumbayá,240000,250,3,2,2.0,14,205,1
9488,Amplio Jardin Privado y Areas Internas,Cumbayá,265000,480,3,3,4.0,14,196,1
9491,"Casa en Venta, Sector Carcelén - Mastodontes, Conjunto Cerrado",Carcelén,78000,116,3,2,2.0,9,55,1
9492,Espectacular Casa en Pomasqui de Venta,Pomasqui,169900,232,9,4,2.0,1,147,1
9493,Vendo Casa Amplia en Conjunto Cerrado en Yanazarapata,Cumbayá,330000,420,3,5,3.0,14,278,1
9497,Casa en Venta Norte de Quito Sector Urbanizacion Uraba 2 127 m² 3 Habitaciones,Carcelén,90000,191,3,2,1.0,9,79,1
9502,"Vendo Casa Para Vivienda U Oficinas, Sector González Suárez, Muy Exclusiva.",González Suárez,640000,601,3,4,3.0,11,582,2
9504,En Venta Casa - Sector El Limonar Cumbayá,Cumbayá,690000,652,7,4,0.0,14,690,2
9505,Casa + Suite de Venta Cumbaya + Jardines 5 Habitaciones,Cumbayá,349000,756,5,3,3.0,14,297,1
9515,Muy Buena Casa en Venta. Cerca a La Usfq y Zona Financiera.,Cumbayá,245000,247,3,3,4.0,14,176,1
9520,"Casa de Venta, Calle Capri, Tres Habitaciones",Carcelén,79000,165,3,2,1.0,9,68,1
9521,"Casa de Lujo, 537 m con Dormitorio en Pb y 1112 m en Urb. Exclusiva",Cumbayá,1150000,537,4,4,5.0,14,1063,3
9527,Santa Inés Casa Contemporanea de Venta 773 m² de Construcción 1766 m² Terreno,Cumbayá,3500000,1763,5,8,4.0,14,3431,3
9532,Vendo Espectacular Casa (Mac) - Sector Puembo,Puembo,405000,611,3,4,2.0,13,373,2
9534,Cumbaya - Casa de Venta 3 Dorm.,Cumbayá,280000,314,3,2,4.0,14,211,1
9537,Venta Casa Carcelén (Camino Eucalipto),Carcelén,53000,125,2,2,2.0,9,30,1
9539,Casa de Venta Tumbaco 3 Dorm. Jardín Bbq,Cumbayá,265000,282,3,3,2.0,14,230,1
9544,P - Linda Casa en Cumbaya - Venta,El Batán,225000,270,3,2,2.0,2,197,1
9557,Casa - Puembo,Puembo,280000,351,4,5,0.0,13,280,1
9560,Casa - Carcelén,Carcelén,255000,510,4,3,2.0,9,232,1
9566,"Se Vende Hermosa Casa Amoblada, Piscina, Urb. Exclusiva Cumbaya (Colegio Menor)",Cumbayá,3700000,1768,5,6,4.0,14,3631,3
9573,Casa Moderna con Espectacular Vista! Piscina. 4 Habitaciones con Baño. Oficina,Cumbayá,549000,1600,4,4,8.0,14,410,2
9583,Se Vende Linda Casa en La Primavera Dentro de Una Urbanizaciòn,Cumbayá,320000,850,5,5,2.0,14,285,1
9585,Amplia Casa de Lujo de 700 m² + Departamento en Pomasqui,Pomasqui,299000,1033,6,6,6.0,1,230,1
9588,Casa de Venta 323 m² / $ - Sector Bellavista Alta,Bellavista,359000,323,3,2,2.0,10,328,2
9592,Casa en Puembo de Venta Bajo de Precio,Puembo,750000,2500,4,4,6.0,13,654,2
9593,Linda Casa Clásica de 498 m Total Construidos en Cumbaya Vía Pillahua,Cumbayá,380000,498,4,3,2.0,14,345,2
9600,"Casa de Venta Cumbayá (Urb Auqui Chico) Jardín, Amplia, de Lujo.",Cumbayá,430000,500,3,3,4.0,14,361,2
9601,Ultima Casa en Venta en Cumbayá 248 m $254.000 4 Dorm.,Cumbayá,254000,248,4,4,4.0,14,185,1
9605,"Puembo, por Estrenar, 4 Dorm., Moderna $365.000",Puembo,365000,354,4,2,2.0,13,333,2
9607,2 Casas de Ventas de Oportunidad en Cumbaya,Cumbayá,400000,700,4,4,10.0,14,227,1
9611,"Casa de Lujo Dentro de Urbanización, Cumbayá",Cumbayá,345000,350,3,3,2.0,14,310,2
9617,Casa - Pomasqui,Pomasqui,99000,154,3,2,1.0,1,88,1
9623,Casa de Venta Quito Tennis en Conjunto,Quito Tenis,340000,380,5,3,3.0,12,298,1
9626,Venta. Casa. 4 Habitaciones. 1370 m². Urbanización Balcon de Norte. Carcelén,Carcelén,720000,1370,4,4,4.0,9,674,2
9628,Casa en Venta San Juan Alto - Cumbayá,Cumbayá,258000,337,3,4,2.0,14,223,1
9631,"Casa Una Sola Planta La Pulida Norte de Quito, a Estrenar Aplica Tasa 4,99% Vis",San Carlos,70300,68,3,2,1.0,4,57,1
9636,Venta de Hermosa Casa de 3 Dorm. - Sector: Cumbayá a 700 m del Rancho San Francisco,Cumbayá,338000,311,3,3,3.0,14,286,1
9638,"Casa Nueva, 3 Dorm. Junto Al Colegio Francés.",Pomasqui,154000,234,4,2,2.0,1,131,1
9645,Casa de Venta en Pomasqui 130 m de Construcción,Pomasqui,163000,320,3,3,2.0,1,140,1
9647,"Casa Una Sola Planta La Pulida Norte de Quito, a Estrenar Aplica Tasa 4,99% Vis",San Carlos,65300,68,3,2,1.0,4,52,1
9663,"Casa de Venta Arrayanes Puembo, Nueva Piscina, de Lujo",Puembo,1290000,1125,4,4,0.0,13,1290,3
9665,Departamento Dúplex Venta Cumbayá 3 Dorm.,Cumbayá,194000,210,3,2,2.0,14,159,1
9672,Hermosa Casa Independiente en Venta - Cumbayá - Urb. Valle 1,Cumbayá,365000,317,3,3,2.0,14,330,2
9674,Hermosa Casa de Venta Intervalles,Cumbayá,415000,300,4,3,4.0,14,346,2
9675,Vendo Hermosa Casa Moderna Sector Carcelen,Carcelén,95900,193,3,2,1.0,9,85,1
9676,Venta Casa - Ponceano,Ponceano,160000,219,4,3,2.0,7,136,1
9679,Casa de Venta Amplia y Cómoda Sector - Carcelén,Carcelén,170000,152,3,3,2.0,9,147,1
9681,"Espectacular Casa en Urbanización Cumbayá, Lote 896 Mtrs2, 460 Mtrs2 Construcción",Cumbayá,770000,544,3,4,4.0,14,701,2
9684,Casa - Pomasqui,Pomasqui,120000,217,3,2,2.0,1,97,1
9693,Casa - Pomasqui,Pomasqui,124000,124,3,2,2.0,1,101,1
9695,Casa de Lujo en Venta. Cumbayá Urb. La Viña Terminada Al 90%,Cumbayá,650000,462,4,3,2.0,14,615,2
9702,Vendo Espectacular Casa Dentro de Urbanizacion Privada. Cumbaya,Cumbayá,735000,737,4,4,2.0,14,700,2
9703,De Venta Hermosa Casa Indepentiente Agua Clara Norte Quito,Ponceano,178900,311,5,5,2.0,7,155,1
9704,Venta Casa en Conjunto - Cumbaya,Cumbayá,245000,244,3,4,2.0,14,210,1
9710,San Juan de Cumbayá - Jardín Propio - 2 Dorm.,Cumbayá,155000,170,2,2,1.0,14,138,1
9714,De Venta Casa Rentera en Conjunto Privado,Ponceano,210000,387,8,6,2.0,7,186,1
9715,Vendo Casa de Lujo Urbanizacion Einsten Sector Carcelen 912 m² $508.000,Carcelén,600000,1000,10,5,5.0,9,543,2
9716,Casa en Urbanización Cumbaya,Cumbayá,320000,510,3,2,2.0,14,285,1
9717,"San Juan, Hermosa Casa Rustica con Piscina $520.000",Cumbayá,520000,1470,4,3,4.0,14,451,2
9718,Se Vende Casa Hermosa y Exclusiva de 240 m Totales en Cumbaya - La Primavera,Cumbayá,230000,240,3,2,2.0,14,195,1
9719,"Cumbaya, Casa Rentera, 429 m², 1 Casa, 5 Suites, 4 Parqueaderos",Cumbayá,750000,935,8,8,0.0,14,750,2
9723,En Venta Linda Casa de 129.59 m² de 3 Dorm. Sector Carcelén,Carcelén,98000,171,3,2,2.0,9,75,1
9725,"Casa en Venta, 3 Dorm., Pomasqui",Pomasqui,85000,123,3,2,2.0,1,62,1
9726,Se Vende Linda Casa de 258 m Totales de Construcción en Cumbaya,Cumbayá,200000,258,3,2,2.0,14,165,1
9728,Casa de 2 Pisos de Venta en San Juan de Cumbaya 4 Dorm. Conjunto con Piscina,Cumbayá,163800,233,4,2,2.0,14,129,1
9732,"Vendo, Casa 3 Dorm., Ponceano Alto",Ponceano,95000,110,3,2,1.0,7,83,1
9734,Casa en Venta Totalmente Remodelada en Ponciano Alto,Ponceano,209000,350,5,3,10.0,7,90,1
9735,"Cumbaya, Espectacular Casa con Piscina, Exclusiva Urbanización $880.000",Cumbayá,880000,900,4,4,3.0,14,828,3
9736,Casa - Carcelén,Carcelén,72999,114,3,3,1.0,9,62,1
9737,Tanda Casa en Venta 520.000 Dólares,Cumbayá,520000,600,3,3,3.0,14,468,2
9738,Casa de 4 Dorm. de 800 m² - Sector Privilegiado - Cumbaya,Cumbayá,700000,878,4,4,4.0,14,631,2
9746,Venta de Linda Casa en Pomasqui Junto Al Country L. D. u.,Pomasqui,157000,334,4,3,3.0,1,123,1
9748,258.000$7 Dorm. y 7 Baños Completos Ponciano,Ponceano,258500,320,7,7,4.0,7,211,1
9753,En Venta Hermosa Casa No Adosada con Jardín Grande por Estrenar en Lumbisí,Cumbayá,295000,420,3,3,2.0,14,260,1
9754,"Vendo Casa en Conjunto Capri, Carcelén 118 m²",Carcelén,76300,118,3,2,1.0,9,65,1
9765,"Amplia Casa en Venta Cumbayá, Primavera, $174 Mil Oportunidad!",Cumbayá,174000,334,4,4,2.0,14,139,1
9767,"Pomasqui, $640/m². Casa 141 m² Precio de Oportunidad!",Pomasqui,90250,176,3,2,2.0,1,67,1
9773,"En Urbanizacion: Moderna, con Muy Buen Jardin. Master en Planta Baja",Cumbayá,480000,352,4,4,4.0,14,411,2
9774,"Lumbisí, Sector Limonar II y III, Vendo Casa 225 m², Tres Dorm.. 2 Garag.",Cumbayá,255000,276,3,3,2.0,14,220,1
9775,Venta Linda Casa Sector Col. Americano,Carcelén,155000,184,3,3,1.0,9,144,1
9778,Vendo Hermosa Casa Sector Quito Tenis,Quito Tenis,340000,460,4,5,2.0,12,312,2
9781,"Cumbaya, Venta Linda Casa en Conjunto Cerrado Ms",Cumbayá,215000,210,3,2,2.0,14,180,1
9784,"Casa con Terreno en Venta, Cumbaya en Av Francisco de Orellana",Cumbayá,1300000,4223,4,4,0.0,14,1300,3
9785,"Cumbaya, Santa Ines 4 Habitaciones",Cumbayá,435000,340,4,3,2.0,14,400,2
9789,Bonita Casa en Venta en Conjunto Sector Carcelen,Carcelén,96000,97,3,2,1.0,9,85,1
9798,Pomasqui - Casa en Venta - Urbanización Ldu,Pomasqui,172000,361,3,2,2.0,1,149,1
9800,Vendo Linda Casa Sector Auqui Chico,Cumbayá,650000,740,4,4,4.0,14,581,2
9811,Venta de Casa en Amplio Terreno Dentro de Urbanización de Primera en Cumbayá,Cumbayá,850000,1100,3,3,2.0,14,815,3
9816,"Casa de Venta $249.000 Carcelen/col. Einstein, Construccion 411 m².",Carcelén,249000,411,4,4,2.0,9,226,1
9817,En Venta Casa en Urbanización Vista Hermosa 3 Dorm.,Cumbayá,245000,217,3,3,2.0,14,210,1
